ROI,X,Y,T,Contour,Max. Feret diam.,Elongation ratio,Avg. ch 0
22377,181.9285714286,497.3928571429,138,19.6705627485,6.0827625303,1.1387142742,64.0357142857
22378,219.6,503.2,138,7.4568542495,2.2360679775,78266775.3673671,55
22379,519.5581395349,507.9302325581,138,23.0134559673,8.0622577483,1.5055249275,82.488372093
22380,585.7,499.7333333333,138,20.0563491861,6.0827625303,1.1439059047,73.5666666667
22381,478.5,501.7142857143,138,12.0852813742,3.6055512755,1,81.2857142857
22382,405.2564102564,487.2564102564,138,22.7563491861,7.0710678119,1.0759362058,84.5128205128
22383,858,484.75,138,7.8426406871,2,0,65.25
22384,500.8695652174,484.7391304348,138,17.8708152802,6.4031242374,1.6820563832,71.7391304348
22385,561,483.5,138,5.1415926536,1,0,70
22386,360.5,493,138,7.4568542495,2.2360679775,0,77.1666666667
22387,207,493.5,138,7.4568542495,2.2360679775,0,58
22388,620.8125,489.5625,138,16.713708499,6.7082039325,3.181021701,63.0625
22389,481.2857142857,490.5,138,12.0852813742,3.6055512755,1,74.4285714286
22390,482.125,468.6666666667,138,16.3279220614,5.3851648071,1.2706098691,76.2916666667
22391,369.52,469.04,138,19.0279220614,6.3245553203,1.640034308,74.52
22392,349.6666666667,468.3333333333,138,6.0426406871,1.4142135624,0,67.3333333333
22393,246.9591836735,472.8571428571,138,27.6421356237,11.401754251,2.8028525214,59.6734693878
22394,646.375,478.2361111111,138,33.6842712475,12.5299640861,2.0266158744,63.5694444444
22395,390.4210526316,471.5789473684,138,15.1708152802,5.0990195136,1.639434898,74.3157894737
22396,851.0909090909,480.9090909091,138,15.2994949366,5,1.1124579589,57.7272727273
22397,799.2666666667,480.0333333333,138,18.513708499,6.7082039325,1.5231639593,54.6666666667
22398,838.9705882353,455.6470588235,138,21.0847763109,6.7082039325,1.2575292371,58.7352941176
22399,487.75,453,138,7.8426406871,2,0,75.25
22400,530.5,460.1875,138,20.0563491861,6.3245553203,1.206195237,71.21875
22401,861,454.5,138,5.1415926536,1,0,62.5
22402,203.1818181818,459.5454545455,138,11.6994949366,3.6055512755,1.5881258293,57.5454545455
22403,584.7297297297,460.0540540541,138,21.8563491861,7.6157731059,1.4665259336,70.6216216216
22404,827.4137931034,466.5862068966,138,18.1279220614,6.4031242374,1.3792573763,55.6551724138
22405,222.3846153846,464.3846153846,138,11.6994949366,3.6055512755,1.1951767897,62.6923076923
22406,616,433,138,3.1415926536,0,0,60
22407,537,441,138,14.913708499,4.472135955,1,70.2380952381
22408,314.5,440.5,138,5.6568542495,1.4142135624,0,63.25
22409,588.4,442.8,138,7.4568542495,2.2360679775,1.6287424582,65
22410,452.4492753623,447.9275362319,138,29.3132034356,9.4868329805,1.1911424248,90.5217391304
22411,400.8571428571,450.7755102041,138,25.5847763109,8.5440037453,1.3183495797,86.0816326531
22412,615,450.5,138,18.7705627485,6.7082039325,1.794960064,61.8214285714
22413,220.2857142857,451.5,138,12.0852813742,3.6055512755,1,56
22414,276.2,415,138,10.6710678119,3.1622776602,1.4849792192,59.6
22415,291.6666666667,416.6666666667,138,6.0426406871,1.4142135624,0,59.3333333333
22416,423.7647058824,423.1176470588,138,20.4421356237,6.7082039325,1.2691379046,94.0294117647
22417,502.8333333333,421.9166666667,138,12.0852813742,4.1231056256,1.9573683597,73.9166666667
22418,556.25,423,138,10.2852813742,3.1622776602,1.7018967701,63.75
22419,576.1,426.2,138,12.0852813742,4.1231056256,2.019857402,64.1
22420,427.5,433,138,16.713708499,5.3851648071,1.2416485604,91.0769230769
22421,755,432.5,138,7.4568542495,2.2360679775,2.6180339887,47
22422,423.4755244755,402.1468531469,138,69.4269119346,30.1496268634,5.4948652942,94
