x-512,y-512,time,size,intensity,x-1024,y-1024
150,249,62,1,709,300,498
134,249,62,3,687,268,498
251,248,62,9,804,502,496
229,248,62,28,1065,458,496
210,248,62,19,886,420,496
384,247,62,6,704,768,494
221,247,62,1,795,442,494
127,247,62,25,983,254,494
164,246,62,4,766,328,492
115,246,62,36,1088,230,492
95,246,62,17,1115,190,492
259,245,62,18,859,518,490
267,244,62,44,1090,534,488
249,244,62,2,796,498,488
199,244,62,3,759,398,488
286,243,62,26,796,572,486
387,242,62,36,796,774,484
315,242,62,19,644,630,484
278,242,62,1,721,556,484
215,242,62,4,817,430,484
368,241,62,23,640,736,482
194,241,62,13,855,388,482
183,241,62,15,791,366,482
164,241,62,3,743,328,482
102,241,62,48,848,204,482
350,240,62,23,672,700,480
254,240,62,9,873,508,480
118,240,62,13,738,236,480
97,240,62,6,632,194,480
208,239,62,11,834,416,478
329,238,62,10,570,658,476
243,238,62,15,873,486,476
222,238,62,11,902,444,476
273,237,62,11,806,546,474
172,237,62,25,920,344,474
408,236,62,14,680,816,472
396,236,62,9,660,792,472
280,236,62,10,928,560,472
236,236,62,10,787,472,472
150,236,62,5,739,300,472
298,235,62,14,663,596,470
288,235,62,6,724,576,470
211,234,62,11,854,422,468
269,233,62,6,744,538,466
198,233,62,7,789,396,466
161,233,62,1,697,322,466
347,232,62,7,591,694,464
338,232,62,16,645,676,464
307,232,62,4,595,614,464
172,232,62,6,763,344,464
165,232,62,1,749,330,464
145,232,62,1,712,290,464
124,232,62,1,646,248,464
119,232,62,1,661,238,464
274,231,62,3,708,548,462
188,231,62,26,886,376,462
219,230,62,17,1079,438,460
203,230,62,1,766,406,460
155,230,62,4,751,310,460
370,229,62,33,812,740,458
294,229,62,10,731,588,458
248,229,62,27,831,496,458
391,228,62,16,716,782,456
355,228,62,15,692,710,456
303,228,62,7,717,606,456
228,227,62,15,816,456,454
148,227,62,18,862,296,454
109,227,62,30,989,218,454
245,226,62,8,816,490,452
402,225,62,70,969,804,450
145,225,62,1,679,290,450
101,225,62,23,920,202,450
301,224,62,11,803,602,448
236,224,62,6,775,472,448
206,224,62,18,865,412,448
385,223,62,22,798,770,446
178,223,62,17,834,356,446
156,223,62,9,788,312,446
377,222,62,7,618,754,444
343,222,62,1,592,686,444
203,222,62,9,904,406,444
122,222,62,65,889,244,444
353,221,62,2,593,706,442
334,221,62,26,673,668,442
270,221,62,6,682,540,442
278,220,62,10,704,556,440
111,220,62,23,1272,222,440
326,219,62,12,574,652,438
258,219,62,1,684,516,438
92,219,62,5,587,184,438
383,218,62,1,595,766,436
356,218,62,18,708,712,436
124,218,62,6,688,248,436
97,218,62,8,707,194,436
395,217,62,16,906,790,434
368,217,62,24,786,736,434
278,216,62,1,650,556,432
179,216,62,5,735,358,432
143,216,62,17,747,286,432
215,215,62,29,1053,430,430
185,215,62,3,779,370,430
230,214,62,27,985,460,428
313,213,62,36,838,626,426
244,213,62,37,1266,488,426
204,213,62,15,883,408,426
366,212,62,6,626,732,424
104,212,62,55,1438,208,424
374,211,62,13,697,748,422
283,211,62,24,1204,566,422
381,210,62,2,609,762,420
185,210,62,1,743,370,420
175,210,62,3,717,350,420
167,210,62,27,867,334,420
137,210,62,1,664,274,420
240,209,62,5,850,480,418
193,209,62,38,1116,386,418
324,208,62,27,660,648,416
268,207,62,32,826,536,414
250,207,62,4,733,500,414
118,207,62,14,834,236,414
347,206,62,14,748,694,412
160,206,62,1,692,320,412
364,205,62,16,875,728,410
299,205,62,20,698,598,410
231,205,62,21,1113,462,410
141,205,62,22,898,282,410
123,205,62,13,793,246,410
404,204,62,31,663,808,408
294,204,62,5,668,588,408
225,204,62,16,883,450,408
113,204,62,6,702,226,408
354,203,62,15,652,708,406
337,203,62,7,588,674,406
242,203,62,20,992,484,406
211,203,62,20,938,422,406
164,203,62,3,745,328,406
393,202,62,41,909,786,404
385,202,62,32,911,770,404
257,202,62,44,790,514,404
129,202,62,7,658,258,404
118,202,62,7,685,236,404
151,201,62,17,872,302,402
320,200,62,23,712,640,400
182,200,62,13,787,364,400
173,200,62,18,857,346,400
370,199,62,22,712,740,398
306,198,62,38,768,612,396
192,198,62,12,820,384,396
163,198,62,8,784,326,396
375,197,62,15,710,750,394
228,197,62,1,777,456,394
328,196,62,2,611,656,392
220,196,62,23,1015,440,392
381,195,62,6,612,762,390
290,195,62,38,811,580,390
213,195,62,1,793,426,390
179,195,62,2,732,358,390
389,194,62,20,722,778,388
337,194,62,34,705,674,388
275,194,62,43,920,550,388
238,192,62,20,827,476,384
151,192,62,5,740,302,384
143,192,62,8,718,286,384
217,191,62,14,1313,434,382
194,191,62,2,776,388,382
135,191,62,23,836,270,382
323,190,62,15,631,646,380
120,190,62,17,842,240,380
176,189,62,3,741,352,378
161,189,62,5,773,322,378
350,188,62,11,649,700,376
330,188,62,4,577,660,376
132,188,62,8,709,264,376
358,187,62,22,1109,716,374
249,187,62,4,646,498,374
241,187,62,1,731,482,374
309,186,62,28,718,618,372
201,186,62,9,1095,402,372
243,185,62,5,734,486,370
203,185,62,83,1373,406,370
128,185,62,3,671,256,370
112,185,62,15,628,224,370
367,184,62,15,672,734,368
231,184,62,22,1121,462,368
226,184,62,9,813,452,368
257,183,62,22,916,514,366
286,182,62,26,804,572,364
185,182,62,3,752,370,364
167,182,62,6,739,334,364
350,181,62,17,705,700,362
210,181,62,9,853,420,362
192,181,62,19,895,384,362
155,180,62,2,755,310,360
272,179,62,10,681,544,358
115,178,62,15,647,230,356
338,177,62,23,649,676,354
311,177,62,27,804,622,354
295,177,62,23,667,590,354
244,177,62,6,655,488,354
233,177,62,24,929,466,354
202,177,62,1,778,404,354
325,176,62,28,735,650,352
225,176,62,2,729,450,352
283,174,62,28,1080,566,348
239,174,62,4,695,478,348
217,174,62,24,891,434,348
228,173,62,2,676,456,346
181,173,62,8,794,362,346
121,173,62,37,738,242,346
209,171,62,5,736,418,342
360,170,62,12,594,720,340
318,169,62,6,660,636,338
254,169,62,8,679,508,338
180,169,62,3,757,360,338
187,168,62,11,788,374,336
346,167,62,15,698,692,334
337,167,62,10,647,674,334
313,166,62,24,703,626,332
326,165,62,6,578,652,330
296,165,62,29,847,592,330
251,165,62,5,616,502,330
195,165,62,37,977,390,330
143,165,62,4,700,286,330
241,164,62,7,583,482,328
136,164,62,11,637,272,328
277,163,62,7,612,554,326
351,162,62,8,600,702,324
183,162,62,12,871,366,324
267,161,62,7,595,534,322
296,160,62,1,586,592,320
261,160,62,6,577,522,320
208,160,62,5,654,416,320
218,158,62,10,598,436,316
328,157,62,15,644,656,314
198,157,62,5,680,396,314
164,156,62,7,709,328,312
148,156,62,37,1066,296,312
338,155,62,29,731,676,310
318,155,62,6,564,636,310
274,155,62,14,741,548,310
174,154,62,26,748,348,308
308,153,62,10,575,616,306
298,152,62,9,584,596,304
189,152,62,1,624,378,304
127,152,62,17,682,254,304
165,150,62,3,607,330,300
138,150,62,4,570,276,300
146,144,62,2,557,292,288
162,142,62,2,552,324,284
362,399,63,30,878,724,798
374,397,63,10,609,748,794
354,394,63,19,656,708,788
368,393,63,3,617,736,786
375,392,63,8,613,750,784
358,390,63,8,677,716,780
372,389,63,2,568,744,778
344,387,63,3,527,688,774
362,382,63,26,790,724,764
360,381,63,1,561,720,762
332,380,63,19,586,664,760
340,377,63,7,597,680,754
345,374,63,1,585,690,748
327,370,63,10,584,654,740
348,369,63,14,586,696,738
211,366,63,17,757,422,732
192,364,63,9,687,384,728
334,363,63,17,595,668,726
322,363,63,4,553,644,726
230,361,63,3,568,460,722
218,360,63,29,918,436,720
173,359,63,14,643,346,718
316,358,63,12,585,632,716
214,358,63,9,752,428,716
325,357,63,2,572,650,714
219,357,63,2,738,438,714
182,356,63,11,662,364,712
159,354,63,14,748,318,708
328,351,63,33,772,656,702
313,350,63,6,638,626,700
228,350,63,13,690,456,700
219,350,63,6,714,438,700
185,350,63,10,702,370,700
196,348,63,43,909,392,696
311,346,63,4,595,622,692
255,346,63,2,536,510,692
150,346,63,5,630,300,692
190,345,63,48,969,380,690
142,345,63,12,633,284,690
233,343,63,24,704,466,686
216,342,63,10,738,432,684
173,342,63,3,617,346,684
316,341,63,45,782,632,682
242,340,63,2,700,484,680
228,340,63,4,716,456,680
154,339,63,14,726,308,678
232,338,63,2,728,464,676
360,337,63,4,576,720,674
206,337,63,21,951,412,674
139,337,63,10,599,278,674
251,336,63,10,707,502,672
169,335,63,2,629,338,670
304,334,63,19,671,608,668
121,334,63,9,567,242,668
336,333,63,5,584,672,666
243,332,63,21,774,486,664
207,332,63,2,726,414,664
368,331,63,37,737,736,662
217,331,63,27,970,434,662
176,331,63,10,703,352,662
234,330,63,13,779,468,660
127,330,63,8,616,254,660
376,328,63,23,743,752,656
257,328,63,12,732,514,656
216,328,63,1,725,432,656
334,327,63,11,625,668,654
310,327,63,14,652,620,654
245,327,63,4,744,490,654
210,327,63,5,749,420,654
191,327,63,16,800,382,654
341,326,63,18,731,682,652
297,326,63,22,665,594,652
135,326,63,30,947,270,652
322,325,63,33,776,644,650
226,325,63,24,1238,452,650
199,325,63,29,889,398,650
185,325,63,8,729,370,650
131,325,63,4,683,262,650
217,324,63,7,790,434,648
288,323,63,22,631,576,646
240,323,63,9,752,480,646
382,322,63,2,545,764,644
169,322,63,11,766,338,644
372,321,63,19,694,744,642
297,321,63,2,596,594,642
358,319,63,13,608,716,638
343,318,63,16,692,686,636
266,318,63,18,1006,532,636
208,317,63,7,756,416,634
358,316,63,2,569,716,632
330,316,63,24,841,660,632
180,316,63,19,796,360,632
120,316,63,33,803,240,632
207,315,63,1,748,414,630
138,315,63,20,768,276,630
116,315,63,3,648,232,630
345,314,63,7,584,690,628
323,314,63,19,766,646,628
285,314,63,8,591,570,628
218,314,63,19,906,436,628
165,314,63,4,711,330,628
330,313,63,7,702,660,626
257,313,63,1,760,514,626
248,313,63,28,1209,496,626
270,312,63,10,722,540,624
302,311,63,31,1535,604,622
201,311,63,3,744,402,622
241,310,63,27,941,482,620
212,309,63,15,822,424,618
306,308,63,56,1141,612,616
295,308,63,15,942,590,616
132,308,63,15,727,264,616
194,307,63,16,833,388,614
187,307,63,17,833,374,614
166,307,63,8,743,332,614
260,306,63,10,799,520,612
321,305,63,31,823,642,610
175,305,63,8,735,350,610
127,305,63,12,756,254,610
226,304,63,48,1061,452,608
203,304,63,10,750,406,608
312,303,63,29,1135,624,606
299,303,63,8,738,598,606
117,303,63,35,949,234,606
125,302,63,3,721,250,604
101,302,63,61,1053,202,604
250,301,63,11,751,500,602
320,300,63,10,764,640,600
113,300,63,13,892,226,600
308,299,63,19,784,616,598
293,299,63,11,692,586,598
159,299,63,10,710,318,598
225,298,63,5,828,450,596
153,298,63,5,644,306,596
281,297,63,32,733,562,594
185,297,63,7,708,370,594
301,296,63,6,692,602,592
200,296,63,9,808,400,592
192,296,63,6,766,384,592
148,296,63,3,643,296,592
205,295,63,4,788,410,590
177,295,63,11,753,354,590
97,295,63,27,978,194,590
106,294,63,7,769,212,588
230,293,63,18,927,460,586
127,293,63,9,663,254,586
248,292,63,3,728,496,584
112,292,63,1,749,224,584
237,291,63,22,892,474,582
194,291,63,1,740,388,582
141,291,63,9,770,282,582
115,291,63,37,1086,230,582
308,290,63,17,1289,616,580
264,289,63,62,999,528,578
282,288,63,4,597,564,576
252,287,63,1,731,504,574
163,287,63,17,729,326,574
259,285,63,13,845,518,570
220,285,63,8,820,440,570
177,285,63,12,756,354,570
99,285,63,17,996,198,570
212,284,63,11,839,424,568
135,284,63,26,823,270,568
244,283,63,8,871,488,566
239,283,63,15,897,478,566
223,283,63,1,794,446,566
193,283,63,7,741,386,566
113,283,63,20,1026,226,566
302,282,63,32,891,604,564
120,282,63,11,750,240,564
91,282,63,33,1005,182,564
228,281,63,21,906,456,562
261,280,63,1,741,522,560
204,279,63,20,981,408,558
143,278,63,11,663,286,556
337,277,63,4,541,674,554
279,277,63,20,893,558,554
124,277,63,4,670,248,554
346,276,63,12,607,692,552
175,276,63,17,852,350,552
156,276,63,25,758,312,552
316,275,63,20,661,632,550
287,275,63,1,688,574,550
268,275,63,34,977,536,550
217,275,63,2,797,434,550
99,274,63,2,715,198,548
341,272,63,3,580,682,544
292,272,63,31,1013,584,544
241,272,63,26,974,482,544
90,272,63,16,698,180,544
202,271,63,3,773,404,542
103,271,63,2,685,206,542
372,270,63,15,611,744,540
321,270,63,1,568,642,540
99,270,63,7,715,198,540
254,269,63,8,850,508,538
245,269,63,1,822,490,538
196,269,63,4,764,392,538
181,269,63,8,808,362,538
130,269,63,26,1219,260,538
310,268,63,10,605,620,536
231,268,63,15,1284,462,536
157,268,63,8,716,314,536
359,267,63,30,796,718,534
325,267,63,13,751,650,534
151,267,63,9,707,302,534
251,266,63,3,802,502,532
208,266,63,30,1171,416,532
190,266,63,10,811,380,532
269,265,63,17,930,538,530
197,265,63,2,742,394,530
116,265,63,4,672,232,530
383,264,63,22,906,766,528
248,264,63,3,805,496,528
130,264,63,6,737,260,528
121,264,63,31,795,242,528
369,263,63,17,762,738,526
299,263,63,21,847,598,526
346,262,63,23,665,692,524
239,262,63,23,1033,478,524
182,262,63,5,738,364,524
155,262,63,2,644,310,524
357,261,63,21,1230,714,522
224,261,63,46,1497,448,522
214,261,63,5,826,428,522
388,259,63,18,695,776,518
325,259,63,22,665,650,518
280,259,63,42,856,560,518
109,259,63,18,842,218,518
308,258,63,15,758,616,516
148,258,63,4,706,296,516
121,258,63,1,645,242,516
97,258,63,14,670,194,516
190,257,63,20,809,380,514
167,257,63,11,834,334,514
134,257,63,18,817,268,514
